"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geoData";
"55.760121094";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Чистопрудный бульвар, дом 14, строение 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.644572499";"1060012549";"{type=Point, coordinates=[37.644572499, 55.760121094]}";
"55.762170573";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Чистопрудный бульвар, дом 15, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.644628901";"1060012550";"{type=Point, coordinates=[37.644628901, 55.762170573]}";
"55.764617445";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Чистопрудный бульвар, дом 1А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639985505";"1060012551";"{type=Point, coordinates=[37.639985505, 55.764617445]}";
"55.764608462";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Чистопрудный бульвар, дом 1А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639985818";"1060012552";"{type=Point, coordinates=[37.639985818, 55.764608462]}";
"55.760225465";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Чистопрудный бульвар, дом 23, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.64670444";"1060012553";"{type=Point, coordinates=[37.64670444, 55.760225465]}";
"55.760216482";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Чистопрудный бульвар, дом 23, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646704751";"1060012554";"{type=Point, coordinates=[37.646704751, 55.760216482]}";
"55.764078309";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Чистопрудный бульвар, дом 3, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.640801204";"1060012555";"{type=Point, coordinates=[37.640801204, 55.764078309]}";
"55.763645716";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Чистопрудный бульвар, дом 5";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.643127327";"1060012556";"{type=Point, coordinates=[37.643127327, 55.763645716]}";
"55.763352637";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Чистопрудный бульвар, дом 7/2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.64262748";"1060012557";"{type=Point, coordinates=[37.64262748, 55.763352637]}";
"55.764441306";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Чистопрудный бульвар, дом 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639497536";"1060012558";"{type=Point, coordinates=[37.639497536, 55.764441306]}";
"55.742919272";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Чистый переулок, дом 9";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.590863421";"1060012559";"{type=Point, coordinates=[37.590863421, 55.742919272]}";
"55.71919351";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Шаболовка, дом 30/12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.608832351";"1060012560";"{type=Point, coordinates=[37.608832351, 55.71919351]}";
"55.719202673";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Шаболовка, дом 30/12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.608847946";"1060012561";"{type=Point, coordinates=[37.608847946, 55.719202673]}";
"55.719667938";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Шаболовка, дом 30/12";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.60787617";"1060012562";"{type=Point, coordinates=[37.60787617, 55.719667938]}";
"55.718576917";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Шаболовка, дом 32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.608344826";"1060012564";"{type=Point, coordinates=[37.608344826, 55.718576917]}";
"55.718218691";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Шаболовка, дом 32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.608453086";"1060012565";"{type=Point, coordinates=[37.608453086, 55.718218691]}";
"55.718209708";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Шаболовка, дом 32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.608453405";"1060012568";"{type=Point, coordinates=[37.608453405, 55.718209708]}";
"55.714438792";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Шаболовка, дом 46, корпус 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.605578888";"1060012569";"{type=Point, coordinates=[37.605578888, 55.714438792]}";
"55.711327163";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Шаболовка, дом 58";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.605371392";"1060012570";"{type=Point, coordinates=[37.605371392, 55.711327163]}";
"55.711318";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Шаболовка, дом 58";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.605355801";"1060012571";"{type=Point, coordinates=[37.605355801, 55.711318]}";
"55.71163136";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Шаболовка, дом 58";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.606044999";"1060012572";"{type=Point, coordinates=[37.606044999, 55.71163136]}";
"55.711622377";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Шаболовка, дом 58";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.606045319";"1060012574";"{type=Point, coordinates=[37.606045319, 55.711622377]}";
"55.714807752";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, улица Шаболовка, дом 59, корпус 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.608001291";"1060012575";"{type=Point, coordinates=[37.608001291, 55.714807752]}";
"55.713489422";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, улица Шаболовка, дом 63, корпус 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.60744329";"1060012576";"{type=Point, coordinates=[37.60744329, 55.713489422]}";
"55.712388298";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, улица Шаболовка, дом 69/32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.607020854";"1060012577";"{type=Point, coordinates=[37.607020854, 55.712388298]}";
"55.717970268";"Городской Wi-Fi";"Юго-Восточный административный округ";"Южнопортовый район";"город Москва, Шарикоподшипниковская улица, дом 13, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.676216658";"1060012578";"{type=Point, coordinates=[37.676216658, 55.717970268]}";
"55.717979251";"Городской Wi-Fi";"Юго-Восточный административный округ";"Южнопортовый район";"город Москва, Шарикоподшипниковская улица, дом 13, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.676216355";"1060012579";"{type=Point, coordinates=[37.676216355, 55.717979251]}";
"55.793416851";"Городской Wi-Fi";"Северо-Восточный административный округ";"район Марьина Роща";"город Москва, Шереметьевская улица, дом 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.61730509";"1060012580";"{type=Point, coordinates=[37.61730509, 55.793416851]}";
"55.745578164";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Школьная улица, дом 13";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.670598261";"1060012581";"{type=Point, coordinates=[37.670598261, 55.745578164]}";
"55.745956177";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Школьная улица, дом 49";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.676479927";"1060012582";"{type=Point, coordinates=[37.676479927, 55.745956177]}";
"55.758873268";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Шмитовский проезд, дом 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.558606061";"1060012583";"{type=Point, coordinates=[37.558606061, 55.758873268]}";
"55.758425925";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Шмитовский проезд, дом 14";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.551132401";"1060012584";"{type=Point, coordinates=[37.551132401, 55.758425925]}";
"55.758425738";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Шмитовский проезд, дом 14";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.551116471";"1060012585";"{type=Point, coordinates=[37.551116471, 55.758425738]}";
"55.757827746";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Шмитовский проезд, дом 15/5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.549178482";"1060012586";"{type=Point, coordinates=[37.549178482, 55.757827746]}";
"55.757827558";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Шмитовский проезд, дом 15/5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.549162553";"1060012588";"{type=Point, coordinates=[37.549162553, 55.757827558]}";
"55.75719364";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Шмитовский проезд, дом 18";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.543433181";"1060012589";"{type=Point, coordinates=[37.543433181, 55.75719364]}";
"55.75718428";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Шмитовский проезд, дом 18";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.543401658";"1060012590";"{type=Point, coordinates=[37.543401658, 55.75718428]}";
"55.757304162";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Шмитовский проезд, дом 19";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.546695958";"1060012591";"{type=Point, coordinates=[37.546695958, 55.757304162]}";
"55.758866157";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Шмитовский проезд, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.554175923";"1060012592";"{type=Point, coordinates=[37.554175923, 55.758866157]}";
"55.758552693";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Шмитовский проезд, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.55350225";"1060012593";"{type=Point, coordinates=[37.55350225, 55.758552693]}";
"55.71613308";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, улица Шухова, дом 21";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.60838397";"1060012594";"{type=Point, coordinates=[37.60838397, 55.71613308]}";
"55.716997764";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Шухова, дом 21";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.608560177";"1060012596";"{type=Point, coordinates=[37.608560177, 55.716997764]}";
"55.777928889";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Щепкина, дом 25/20";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628918948";"1060012597";"{type=Point, coordinates=[37.628918948, 55.777928889]}";
"55.777910924";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Щепкина, дом 25/20";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628919578";"1060012598";"{type=Point, coordinates=[37.628919578, 55.777910924]}";
"55.763987577";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Звенигородское шоссе, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.553089758";"1060012599";"{type=Point, coordinates=[37.553089758, 55.763987577]}";
"55.764014286";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Звенигородское шоссе, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.55288539";"1060012600";"{type=Point, coordinates=[37.55288539, 55.764014286]}";
"55.774363508";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Каланчёвская улица, дом 21/40";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.651745194";"1060012601";"{type=Point, coordinates=[37.651745194, 55.774363508]}";
"55.773255";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, улица Маши Порываевой, дом 34";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647303";"1060012602";"{type=Point, coordinates=[37.647303, 55.773255]}";
"55.766711";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Мясницкая улица, дом 37А, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.637362";"1060012603";"{type=Point, coordinates=[37.637362, 55.766711]}";
"55.767855";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Мясницкая улица, дом 39, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639993";"1060012604";"{type=Point, coordinates=[37.639993, 55.767855]}";
"55.766919";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Рождественский бульвар, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.626163";"1060012605";"{type=Point, coordinates=[37.626163, 55.766919]}";
"55.76648831";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Рождественский бульвар, дом 20, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.629804133";"1060012606";"{type=Point, coordinates=[37.629804133, 55.76648831]}";
"55.771814";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Садовая-Спасская улица, дом 11/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646122";"1060012608";"{type=Point, coordinates=[37.646122, 55.771814]}";
"55.767907";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Страстной бульвар, дом 15/29, строение 1";"4";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.610985";"1060012609";"{type=Point, coordinates=[37.610985, 55.767907]}";
"55.761408";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Тверская улица, дом 13";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.609997";"1060012610";"{type=Point, coordinates=[37.609997, 55.761408]}";
"55.75781263";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Тверская улица, дом 5А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.612907743";"1060012611";"{type=Point, coordinates=[37.612907743, 55.75781263]}";
"55.762078824";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Тверская улица, дом 8, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.609462679";"1060012612";"{type=Point, coordinates=[37.609462679, 55.762078824]}";
"55.759122054";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Тверская улица, дом 9";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.611495855";"1060012613";"{type=Point, coordinates=[37.611495855, 55.759122054]}";
"55.75861111";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Театральная площадь, дом 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.62002778";"1060012614";"{type=Point, coordinates=[37.62002778, 55.75861111]}";
"55.710576948";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.663959528";"1060012615";"{type=Point, coordinates=[37.663959528, 55.710576948]}";
"55.759376872";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Театральный проезд, дом 3, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.621674106";"1060012616";"{type=Point, coordinates=[37.621674106, 55.759376872]}";
"55.709773158";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.663839475";"1060012617";"{type=Point, coordinates=[37.663839475, 55.709773158]}";
"55.725457854";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица 10-летия Октября, дом 2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.561846755";"1060012618";"{type=Point, coordinates=[37.561846755, 55.725457854]}";
"55.709718337";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.663715129";"1060012619";"{type=Point, coordinates=[37.663715129, 55.709718337]}";
"55.765312832";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.561322385";"1060012620";"{type=Point, coordinates=[37.561322385, 55.765312832]}";
"55.708800419";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.662388322";"1060012621";"{type=Point, coordinates=[37.662388322, 55.708800419]}";
"55.765224712";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.561409949";"1060012622";"{type=Point, coordinates=[37.561409949, 55.765224712]}";
"55.706498617";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.657350712";"1060012623";"{type=Point, coordinates=[37.657350712, 55.706498617]}";
"55.708830406";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.662418811";"1060012624";"{type=Point, coordinates=[37.662418811, 55.708830406]}";
"55.706783673";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.657877916";"1060012625";"{type=Point, coordinates=[37.657877916, 55.706783673]}";
"55.70919364";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.660837803";"1060012626";"{type=Point, coordinates=[37.660837803, 55.70919364]}";
"55.71061808";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.663915945";"1060012627";"{type=Point, coordinates=[37.663915945, 55.71061808]}";
"55.709127556";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.660776877";"1060012628";"{type=Point, coordinates=[37.660776877, 55.709127556]}";
"55.708260674";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.660859232";"1060012629";"{type=Point, coordinates=[37.660859232, 55.708260674]}";
"55.708254286";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.660817273";"1060012630";"{type=Point, coordinates=[37.660817273, 55.708254286]}";
"55.707506273";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 9/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.659274261";"1060012631";"{type=Point, coordinates=[37.659274261, 55.707506273]}";
"55.765575494";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Пресненский Вал, дом 14, корпус 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.566863742";"1078704749";"{type=Point, coordinates=[37.566863742, 55.765575494]}";
"55.765539071";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Пресненский Вал, дом 14, корпус 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.567000085";"1078704751";"{type=Point, coordinates=[37.567000085, 55.765539071]}";
"55.764760346";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Пресненский Вал, дом 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.563840451";"1078704752";"{type=Point, coordinates=[37.563840451, 55.764760346]}";
"55.742492075";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 58, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639306624";"1078704753";"{type=Point, coordinates=[37.639306624, 55.742492075]}";
"55.770540694";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Пресненский Вал, дом 30";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.567735981";"1078704754";"{type=Point, coordinates=[37.567735981, 55.770540694]}";
"55.742466216";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 58, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639121942";"1078704755";"{type=Point, coordinates=[37.639121942, 55.742466216]}";
"55.770535148";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Пресненский Вал, дом 30";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.567668752";"1078704756";"{type=Point, coordinates=[37.567668752, 55.770535148]}";
"55.781205";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Селезнёвская улица, дом 15, строение 6";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.607895";"1078704757";"{type=Point, coordinates=[37.607895, 55.781205]}";
"55.765047943";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Пресненский Вал, дом 8, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.565660076";"1078704758";"{type=Point, coordinates=[37.565660076, 55.765047943]}";
"55.745611";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Серафимовича, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.611864";"1078704759";"{type=Point, coordinates=[37.611864, 55.745611]}";
"55.765491789";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Пресненский Вал, дом 8, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.564426083";"1078704760";"{type=Point, coordinates=[37.564426083, 55.765491789]}";
"55.765396261";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Пресненский Вал, дом 8, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.564387355";"1078704761";"{type=Point, coordinates=[37.564387355, 55.765396261]}";
"55.765279678";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Пресненский Вал, дом 8, корпус 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.565550352";"1078704762";"{type=Point, coordinates=[37.565550352, 55.765279678]}";
"55.760229869";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Пресненский переулок, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.571192139";"1078704763";"{type=Point, coordinates=[37.571192139, 55.760229869]}";
"55.766828402";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Пресненский Вал, дом 14, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.568942235";"1078704764";"{type=Point, coordinates=[37.568942235, 55.766828402]}";
"55.760206891";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Пресненский переулок, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.57125625";"1078704765";"{type=Point, coordinates=[37.57125625, 55.760206891]}";
"55.766237317";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Пресненский Вал, дом 14, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.568721447";"1078704766";"{type=Point, coordinates=[37.568721447, 55.766237317]}";
"55.761238852";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Пресненский переулок, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.571626554";"1078704767";"{type=Point, coordinates=[37.571626554, 55.761238852]}";
"55.760870455";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Пресненский переулок, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.57142917";"1078704768";"{type=Point, coordinates=[37.57142917, 55.760870455]}";
"55.7657";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Пушкинская площадь, дом 5";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.604886";"1078704769";"{type=Point, coordinates=[37.604886, 55.7657]}";
"55.765520605";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Расторгуевский переулок, дом 4, строение 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.56990224";"1078704770";"{type=Point, coordinates=[37.56990224, 55.765520605]}";
"55.756130527";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Рочдельская улица, дом 11/5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.571115505";"1078704771";"{type=Point, coordinates=[37.571115505, 55.756130527]}";
"55.756208756";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Рочдельская улица, дом 11/5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.571196943";"1078704772";"{type=Point, coordinates=[37.571196943, 55.756208756]}";
"55.756727306";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Рочдельская улица, дом 11/5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.56978663";"1078704773";"{type=Point, coordinates=[37.56978663, 55.756727306]}";
"55.756747676";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Рочдельская улица, дом 11/5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.569490753";"1078704774";"{type=Point, coordinates=[37.569490753, 55.756747676]}";
"55.764123";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Садовая-Кудринская улица, дом 15, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.588331";"1078704775";"{type=Point, coordinates=[37.588331, 55.764123]}";
"55.773889";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Самотёчная улица, дом 1/15";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619309";"1078704776";"{type=Point, coordinates=[37.619309, 55.773889]}";
